/root/miniconda/lib/python3.8/site-packages/torchvision/datapoints/__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
/root/miniconda/lib/python3.8/site-packages/torchvision/transforms/v2/__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
[Hardware] TF32 acceleration enabled for Ampere+ GPUs.
[Device] cuda
  GPU: NVIDIA GeForce RTX 3090
  显存: 25.3 GB
[Experiment] toxigen_llm_clp0.0_con0.0_seed2024_0315_2107
[Data] Train: 7168 | Val: 896 | Test: 896
[CF] 加载 7204 条反事实 (llm)
[ClassWeight] [0.8634064 1.187935 ]
[Loss] WeightedCE (ls=0.0)
[Strategy] rampup_epochs=0, fairness loss 线性增长到 epoch 0
[Config] max_len=128, label_smoothing=0.0, ema_decay=0.0
[Val CF] 生成 767 条 swap 反事实 (用于 val CFR 计算)
[Model] /root/lanyun-fs/01nlpchongou/01_nlp_toxicity_classification/models/deberta-v3-base | Params: 184,062,850
============================================================
Epoch 1/6
============================================================
[Train]:   0%|          | 0/448 [00:00<?, ?it/s]
[Train]:   0%|          | 0/448 [00:01<?, ?it/s, ce=0.7484, clp=0.0000, con=0.0000, loss=0.7484]
[Train]:  52%|█████▏    | 234/448 [00:44<00:40,  5.24it/s, ce=0.3037, clp=0.0000, con=0.0000, loss=0.3037]
[Train]:  52%|█████▏    | 234/448 [00:44<00:40,  5.24it/s, ce=0.3035, clp=0.0000, con=0.0000, loss=0.3035]
[Train]:  52%|█████▏    | 235/448 [00:44<00:39,  5.40it/s, ce=0.3035, clp=0.0000, con=0.0000, loss=0.3035]
[Train]:  52%|█████▏    | 235/448 [00:44<00:39,  5.40it/s, ce=0.3027, clp=0.0000, con=0.0000, loss=0.3027]
[Train]:  53%|█████▎    | 236/448 [00:44<00:40,  5.28it/s, ce=0.3027, clp=0.0000, con=0.0000, loss=0.3027]
[Train]:  53%|█████▎    | 236/448 [00:45<00:40,  5.28it/s, ce=0.3028, clp=0.0000, con=0.0000, loss=0.3028]
[Train]:  53%|█████▎    | 237/448 [00:45<00:38,  5.42it/s, ce=0.3028, clp=0.0000, con=0.0000, loss=0.3028]
[Train]:  53%|█████▎    | 237/448 [00:45<00:38,  5.42it/s, ce=0.3032, clp=0.0000, con=0.0000, loss=0.3032]
[Train]:  53%|█████▎    | 238/448 [00:45<00:40,  5.24it/s, ce=0.3032, clp=0.0000, con=0.0000, loss=0.3032]
[Train]:  53%|█████▎    | 238/448 [00:45<00:40,  5.24it/s, ce=0.3034, clp=0.0000, con=0.0000, loss=0.3034]
[Train]:  53%|█████▎    | 239/448 [00:45<00:39,  5.34it/s, ce=0.3034, clp=0.0000, con=0.0000, loss=0.3034]
[Train]:  53%|█████▎    | 239/448 [00:45<00:39,  5.34it/s, ce=0.3037, clp=0.0000, con=0.0000, loss=0.3037]
[Train]:  54%|█████▎    | 240/448 [00:45<00:39,  5.23it/s, ce=0.3037, clp=0.0000, con=0.0000, loss=0.3037]
[Train]:  54%|█████▎    | 240/448 [00:45<00:39,  5.23it/s, ce=0.3044, clp=0.0000, con=0.0000, loss=0.3044]
[Train]:  54%|█████▍    | 241/448 [00:45<00:38,  5.32it/s, ce=0.3044, clp=0.0000, con=0.0000, loss=0.3044]
[Train]:  54%|█████▍    | 241/448 [00:46<00:38,  5.32it/s, ce=0.3042, clp=0.0000, con=0.0000, loss=0.3042]
[Train]:  54%|█████▍    | 242/448 [00:46<00:39,  5.20it/s, ce=0.3042, clp=0.0000, con=0.0000, loss=0.3042]
[Train]:  54%|█████▍    | 242/448 [00:46<00:39,  5.20it/s, ce=0.3043, clp=0.0000, con=0.0000, loss=0.3043]
[Train]:  54%|█████▍    | 243/448 [00:46<00:37,  5.40it/s, ce=0.3043, clp=0.0000, con=0.0000, loss=0.3043]
[Train]:  54%|█████▍    | 243/448 [00:46<00:37,  5.40it/s, ce=0.3053, clp=0.0000, con=0.0000, loss=0.3053]
[Train]:  54%|█████▍    | 244/448 [00:46<00:38,  5.29it/s, ce=0.3053, clp=0.0000, con=0.0000, loss=0.3053]
[Train]:  54%|█████▍    | 244/448 [00:46<00:38,  5.29it/s, ce=0.3060, clp=0.0000, con=0.0000, loss=0.3060]
[Train]:  55%|█████▍    | 245/448 [00:46<00:37,  5.42it/s, ce=0.3060, clp=0.0000, con=0.0000, loss=0.3060]
[Train]:  55%|█████▍    | 245/448 [00:46<00:37,  5.42it/s, ce=0.3063, clp=0.0000, con=0.0000, loss=0.3063]
[Train]:  55%|█████▍    | 246/448 [00:46<00:38,  5.27it/s, ce=0.3063, clp=0.0000, con=0.0000, loss=0.3063]
[Train]:  55%|█████▍    | 246/448 [00:46<00:38,  5.27it/s, ce=0.3069, clp=0.0000, con=0.0000, loss=0.3069]
[Train]:  55%|█████▌    | 247/448 [00:46<00:37,  5.41it/s, ce=0.3069, clp=0.0000, con=0.0000, loss=0.3069]
[Train]:  55%|█████▌    | 247/448 [00:47<00:37,  5.41it/s, ce=0.3070, clp=0.0000, con=0.0000, loss=0.3070]
[Train]:  55%|█████▌    | 248/448 [00:47<00:37,  5.30it/s, ce=0.3070, clp=0.0000, con=0.0000, loss=0.3070]
[Train]:  55%|█████▌    | 248/448 [00:47<00:37,  5.30it/s, ce=0.3070, clp=0.0000, con=0.0000, loss=0.3070]
[Train]:  56%|█████▌    | 249/448 [00:47<00:36,  5.47it/s, ce=0.3070, clp=0.0000, con=0.0000, loss=0.3070]
[Train]:  56%|█████▌    | 249/448 [00:47<00:36,  5.47it/s, ce=0.3067, clp=0.0000, con=0.0000, loss=0.3067]
[Train]:  56%|█████▌    | 250/448 [00:47<00:36,  5.36it/s, ce=0.3067, clp=0.0000, con=0.0000, loss=0.3067]
[Train]:  56%|█████▌    | 250/448 [00:47<00:36,  5.36it/s, ce=0.3067, clp=0.0000, con=0.0000, loss=0.3067]
[Train]:  56%|█████▌    | 251/448 [00:47<00:35,  5.53it/s, ce=0.3067, clp=0.0000, con=0.0000, loss=0.3067]
[Train]:  56%|█████▌    | 251/448 [00:47<00:35,  5.53it/s, ce=0.3062, clp=0.0000, con=0.0000, loss=0.3062]
[Train]:  56%|█████▋    | 252/448 [00:47<00:36,  5.40it/s, ce=0.3062, clp=0.0000, con=0.0000, loss=0.3062]
[Train]:  56%|█████▋    | 252/448 [00:48<00:36,  5.40it/s, ce=0.3060, clp=0.0000, con=0.0000, loss=0.3060]
[Train]:  56%|█████▋    | 253/448 [00:48<00:35,  5.51it/s, ce=0.3060, clp=0.0000, con=0.0000, loss=0.3060]
[Train]:  56%|█████▋    | 253/448 [00:48<00:35,  5.51it/s, ce=0.3069, clp=0.0000, con=0.0000, loss=0.3069]
[Train]:  57%|█████▋    | 254/448 [00:48<00:36,  5.38it/s, ce=0.3069, clp=0.0000, con=0.0000, loss=0.3069]
[Train]:  57%|█████▋    | 254/448 [00:48<00:36,  5.38it/s, ce=0.3067, clp=0.0000, con=0.0000, loss=0.3067]
[Train]:  57%|█████▋    | 255/448 [00:48<00:35,  5.49it/s, ce=0.3067, clp=0.0000, con=0.0000, loss=0.3067]
[Train]:  57%|█████▋    | 255/448 [00:48<00:35,  5.49it/s, ce=0.3067, clp=0.0000, con=0.0000, loss=0.3067]
[Train]:  57%|█████▋    | 256/448 [00:48<00:36,  5.32it/s, ce=0.3067, clp=0.0000, con=0.0000, loss=0.3067]
[Train]:  57%|█████▋    | 256/448 [00:48<00:36,  5.32it/s, ce=0.3066, clp=0.0000, con=0.0000, loss=0.3066]
[Train]:  57%|█████▋    | 257/448 [00:48<00:34,  5.47it/s, ce=0.3066, clp=0.0000, con=0.0000, loss=0.3066]
[Train]:  57%|█████▋    | 257/448 [00:48<00:34,  5.47it/s, ce=0.3061, clp=0.0000, con=0.0000, loss=0.3061]
[Train]:  58%|█████▊    | 258/448 [00:48<00:35,  5.36it/s, ce=0.3061, clp=0.0000, con=0.0000, loss=0.3061]
[Train]:  58%|█████▊    | 258/448 [00:49<00:35,  5.36it/s, ce=0.3056, clp=0.0000, con=0.0000, loss=0.3056]
[Train]:  58%|█████▊    | 259/448 [00:49<00:34,  5.51it/s, ce=0.3056, clp=0.0000, con=0.0000, loss=0.3056]
[Train]:  58%|█████▊    | 259/448 [00:49<00:34,  5.51it/s, ce=0.3050, clp=0.0000, con=0.0000, loss=0.3050]
[Train]:  58%|█████▊    | 260/448 [00:49<00:35,  5.37it/s, ce=0.3050, clp=0.0000, con=0.0000, loss=0.3050]
[Train]:  58%|█████▊    | 260/448 [00:49<00:35,  5.37it/s, ce=0.3043, clp=0.0000, con=0.0000, loss=0.3043]
[Train]:  58%|█████▊    | 261/448 [00:49<00:33,  5.53it/s, ce=0.3043, clp=0.0000, con=0.0000, loss=0.3043]
[Train]:  58%|█████▊    | 261/448 [00:49<00:33,  5.53it/s, ce=0.3041, clp=0.0000, con=0.0000, loss=0.3041]
[Train]:  58%|█████▊    | 262/448 [00:49<00:34,  5.42it/s, ce=0.3041, clp=0.0000, con=0.0000, loss=0.3041]
[Train]:  58%|█████▊    | 262/448 [00:49<00:34,  5.42it/s, ce=0.3041, clp=0.0000, con=0.0000, loss=0.3041]
[Train]:  59%|█████▊    | 263/448 [00:49<00:33,  5.57it/s, ce=0.3041, clp=0.0000, con=0.0000, loss=0.3041]
[Train]:  59%|█████▊    | 263/448 [00:50<00:33,  5.57it/s, ce=0.3034, clp=0.0000, con=0.0000, loss=0.3034]
[Train]:  59%|█████▉    | 264/448 [00:50<00:34,  5.36it/s, ce=0.3034, clp=0.0000, con=0.0000, loss=0.3034]
[Train]:  59%|█████▉    | 264/448 [00:50<00:34,  5.36it/s, ce=0.3041, clp=0.0000, con=0.0000, loss=0.3041]
[Train]:  59%|█████▉    | 265/448 [00:50<00:33,  5.54it/s, ce=0.3041, clp=0.0000, con=0.0000, loss=0.3041]
[Train]:  59%|█████▉    | 265/448 [00:50<00:33,  5.54it/s, ce=0.3044, clp=0.0000, con=0.0000, loss=0.3044]
[Train]:  59%|█████▉    | 266/448 [00:50<00:33,  5.41it/s, ce=0.3044, clp=0.0000, con=0.0000, loss=0.3044]
[Train]:  59%|█████▉    | 266/448 [00:50<00:33,  5.41it/s, ce=0.3057, clp=0.0000, con=0.0000, loss=0.3057]
[Train]:  60%|█████▉    | 267/448 [00:50<00:32,  5.59it/s, ce=0.3057, clp=0.0000, con=0.0000, loss=0.3057]
[Train]:  60%|█████▉    | 267/448 [00:50<00:32,  5.59it/s, ce=0.3060, clp=0.0000, con=0.0000, loss=0.3060]
[Train]:  60%|█████▉    | 268/448 [00:50<00:33,  5.43it/s, ce=0.3060, clp=0.0000, con=0.0000, loss=0.3060]
[Train]:  60%|█████▉    | 268/448 [00:50<00:33,  5.43it/s, ce=0.3062, clp=0.0000, con=0.0000, loss=0.3062]
[Train]:  60%|██████    | 269/448 [00:50<00:32,  5.56it/s, ce=0.3062, clp=0.0000, con=0.0000, loss=0.3062]
[Train]:  60%|██████    | 269/448 [00:51<00:32,  5.56it/s, ce=0.3065, clp=0.0000, con=0.0000, loss=0.3065]
[Train]:  60%|██████    | 270/448 [00:51<00:32,  5.42it/s, ce=0.3065, clp=0.0000, con=0.0000, loss=0.3065]
[Train]:  60%|██████    | 270/448 [00:51<00:32,  5.42it/s, ce=0.3076, clp=0.0000, con=0.0000, loss=0.3076]
[Train]:  60%|██████    | 271/448 [00:51<00:31,  5.55it/s, ce=0.3076, clp=0.0000, con=0.0000, loss=0.3076]
[Train]:  60%|██████    | 271/448 [00:51<00:31,  5.55it/s, ce=0.3067, clp=0.0000, con=0.0000, loss=0.3067]
[Train]:  61%|██████    | 272/448 [00:51<00:32,  5.44it/s, ce=0.3067, clp=0.0000, con=0.0000, loss=0.3067]
[Train]:  61%|██████    | 272/448 [00:51<00:32,  5.44it/s, ce=0.3067, clp=0.0000, con=0.0000, loss=0.3067]
[Train]:  61%|██████    | 273/448 [00:51<00:31,  5.62it/s, ce=0.3067, clp=0.0000, con=0.0000, loss=0.3067]
[Train]:  61%|██████    | 273/448 [00:51<00:31,  5.62it/s, ce=0.3060, clp=0.0000, con=0.0000, loss=0.3060]
[Train]:  61%|██████    | 274/448 [00:51<00:31,  5.49it/s, ce=0.3060, clp=0.0000, con=0.0000, loss=0.3060]
[Train]:  61%|██████    | 274/448 [00:52<00:31,  5.49it/s, ce=0.3064, clp=0.0000, con=0.0000, loss=0.3064]
[Train]:  61%|██████▏   | 275/448 [00:52<00:30,  5.60it/s, ce=0.3064, clp=0.0000, con=0.0000, loss=0.3064]
[Train]:  61%|██████▏   | 275/448 [00:52<00:30,  5.60it/s, ce=0.3059, clp=0.0000, con=0.0000, loss=0.3059]
[Train]:  62%|██████▏   | 276/448 [00:52<00:31,  5.45it/s, ce=0.3059, clp=0.0000, con=0.0000, loss=0.3059]
[Train]:  62%|██████▏   | 276/448 [00:52<00:31,  5.45it/s, ce=0.3058, clp=0.0000, con=0.0000, loss=0.3058]
[Train]:  62%|██████▏   | 277/448 [00:52<00:30,  5.60it/s, ce=0.3058, clp=0.0000, con=0.0000, loss=0.3058]
[Train]:  62%|██████▏   | 277/448 [00:52<00:30,  5.60it/s, ce=0.3055, clp=0.0000, con=0.0000, loss=0.3055]
[Train]:  62%|██████▏   | 278/448 [00:52<00:31,  5.46it/s, ce=0.3055, clp=0.0000, con=0.0000, loss=0.3055]
[Train]:  62%|██████▏   | 278/448 [00:52<00:31,  5.46it/s, ce=0.3064, clp=0.0000, con=0.0000, loss=0.3064]
[Train]:  62%|██████▏   | 279/448 [00:52<00:30,  5.56it/s, ce=0.3064, clp=0.0000, con=0.0000, loss=0.3064]
[Train]:  62%|██████▏   | 279/448 [00:52<00:30,  5.56it/s, ce=0.3061, clp=0.0000, con=0.0000, loss=0.3061]
[Train]:  62%|██████▎   | 280/448 [00:52<00:31,  5.38it/s, ce=0.3061, clp=0.0000, con=0.0000, loss=0.3061]
[Train]:  62%|██████▎   | 280/448 [00:53<00:31,  5.38it/s, ce=0.3063, clp=0.0000, con=0.0000, loss=0.3063]
[Train]:  63%|██████▎   | 281/448 [00:53<00:30,  5.41it/s, ce=0.3063, clp=0.0000, con=0.0000, loss=0.3063]
[Train]:  63%|██████▎   | 281/448 [00:53<00:30,  5.41it/s, ce=0.3058, clp=0.0000, con=0.0000, loss=0.3058]
[Train]:  63%|██████▎   | 282/448 [00:53<00:32,  5.18it/s, ce=0.3058, clp=0.0000, con=0.0000, loss=0.3058]
[Train]:  63%|██████▎   | 282/448 [00:53<00:32,  5.18it/s, ce=0.3058, clp=0.0000, con=0.0000, loss=0.3058]
[Train]:  63%|██████▎   | 283/448 [00:53<00:30,  5.33it/s, ce=0.3058, clp=0.0000, con=0.0000, loss=0.3058]
[Train]:  63%|██████▎   | 283/448 [00:53<00:30,  5.33it/s, ce=0.3054, clp=0.0000, con=0.0000, loss=0.3054]
[Train]:  63%|██████▎   | 284/448 [00:53<00:30,  5.31it/s, ce=0.3054, clp=0.0000, con=0.0000, loss=0.3054]
[Train]:  63%|██████▎   | 284/448 [00:53<00:30,  5.31it/s, ce=0.3054, clp=0.0000, con=0.0000, loss=0.3054]
[Train]:  64%|██████▎   | 285/448 [00:53<00:29,  5.48it/s, ce=0.3054, clp=0.0000, con=0.0000, loss=0.3054]
[Train]:  64%|██████▎   | 285/448 [00:54<00:29,  5.48it/s, ce=0.3053, clp=0.0000, con=0.0000, loss=0.3053]
[Train]:  64%|██████▍   | 286/448 [00:54<00:30,  5.38it/s, ce=0.3053, clp=0.0000, con=0.0000, loss=0.3053]
[Train]:  64%|██████▍   | 286/448 [00:54<00:30,  5.38it/s, ce=0.3053, clp=0.0000, con=0.0000, loss=0.3053]
[Train]:  64%|██████▍   | 287/448 [00:54<00:29,  5.45it/s, ce=0.3053, clp=0.0000, con=0.0000, loss=0.3053]
[Train]:  64%|██████▍   | 287/448 [00:54<00:29,  5.45it/s, ce=0.3052, clp=0.0000, con=0.0000, loss=0.3052]
[Train]:  64%|██████▍   | 288/448 [00:54<00:30,  5.30it/s, ce=0.3052, clp=0.0000, con=0.0000, loss=0.3052]
[Train]:  64%|██████▍   | 288/448 [00:54<00:30,  5.30it/s, ce=0.3054, clp=0.0000, con=0.0000, loss=0.3054]
[Train]:  65%|██████▍   | 289/448 [00:54<00:29,  5.48it/s, ce=0.3054, clp=0.0000, con=0.0000, loss=0.3054]
[Train]:  65%|██████▍   | 289/448 [00:54<00:29,  5.48it/s, ce=0.3050, clp=0.0000, con=0.0000, loss=0.3050]
[Train]:  65%|██████▍   | 290/448 [00:54<00:29,  5.38it/s, ce=0.3050, clp=0.0000, con=0.0000, loss=0.3050]
[Train]:  65%|██████▍   | 290/448 [00:55<00:29,  5.38it/s, ce=0.3045, clp=0.0000, con=0.0000, loss=0.3045]
[Train]:  65%|██████▍   | 291/448 [00:55<00:28,  5.50it/s, ce=0.3045, clp=0.0000, con=0.0000, loss=0.3045]
[Train]:  65%|██████▍   | 291/448 [00:55<00:28,  5.50it/s, ce=0.3038, clp=0.0000, con=0.0000, loss=0.3038]
[Train]:  65%|██████▌   | 292/448 [00:55<00:29,  5.34it/s, ce=0.3038, clp=0.0000, con=0.0000, loss=0.3038]
[Train]:  65%|██████▌   | 292/448 [00:55<00:29,  5.34it/s, ce=0.3041, clp=0.0000, con=0.0000, loss=0.3041]
[Train]:  65%|██████▌   | 293/448 [00:55<00:27,  5.54it/s, ce=0.3041, clp=0.0000, con=0.0000, loss=0.3041]
[Train]:  65%|██████▌   | 293/448 [00:55<00:27,  5.54it/s, ce=0.3040, clp=0.0000, con=0.0000, loss=0.3040]
[Train]:  66%|██████▌   | 294/448 [00:55<00:28,  5.44it/s, ce=0.3040, clp=0.0000, con=0.0000, loss=0.3040]
[Train]:  66%|██████▌   | 294/448 [00:55<00:28,  5.44it/s, ce=0.3042, clp=0.0000, con=0.0000, loss=0.3042]
[Train]:  66%|██████▌   | 295/448 [00:55<00:27,  5.53it/s, ce=0.3042, clp=0.0000, con=0.0000, loss=0.3042]
[Train]:  66%|██████▌   | 295/448 [00:55<00:27,  5.53it/s, ce=0.3038, clp=0.0000, con=0.0000, loss=0.3038]
[Train]:  66%|██████▌   | 296/448 [00:55<00:28,  5.33it/s, ce=0.3038, clp=0.0000, con=0.0000, loss=0.3038]
[Train]:  66%|██████▌   | 296/448 [00:56<00:28,  5.33it/s, ce=0.3042, clp=0.0000, con=0.0000, loss=0.3042]
[Train]:  66%|██████▋   | 297/448 [00:56<00:27,  5.43it/s, ce=0.3042, clp=0.0000, con=0.0000, loss=0.3042]
[Train]:  66%|██████▋   | 297/448 [00:56<00:27,  5.43it/s, ce=0.3042, clp=0.0000, con=0.0000, loss=0.3042]
[Train]:  67%|██████▋   | 298/448 [00:56<00:28,  5.28it/s, ce=0.3042, clp=0.0000, con=0.0000, loss=0.3042]
[Train]:  67%|██████▋   | 298/448 [00:56<00:28,  5.28it/s, ce=0.3048, clp=0.0000, con=0.0000, loss=0.3048]
[Train]:  67%|██████▋   | 299/448 [00:56<00:27,  5.42it/s, ce=0.3048, clp=0.0000, con=0.0000, loss=0.3048]
[Train]:  67%|██████▋   | 299/448 [00:56<00:27,  5.42it/s, ce=0.3056, clp=0.0000, con=0.0000, loss=0.3056]
[Train]:  67%|██████▋   | 300/448 [00:56<00:27,  5.31it/s, ce=0.3056, clp=0.0000, con=0.0000, loss=0.3056]
[Train]:  67%|██████▋   | 300/448 [00:56<00:27,  5.31it/s, ce=0.3055, clp=0.0000, con=0.0000, loss=0.3055]
[Train]:  67%|██████▋   | 301/448 [00:56<00:26,  5.52it/s, ce=0.3055, clp=0.0000, con=0.0000, loss=0.3055]
[Train]:  67%|██████▋   | 301/448 [00:57<00:26,  5.52it/s, ce=0.3054, clp=0.0000, con=0.0000, loss=0.3054]
[Train]:  67%|██████▋   | 302/448 [00:57<00:27,  5.40it/s, ce=0.3054, clp=0.0000, con=0.0000, loss=0.3054]
[Train]:  67%|██████▋   | 302/448 [00:57<00:27,  5.40it/s, ce=0.3057, clp=0.0000, con=0.0000, loss=0.3057]
[Train]:  68%|██████▊   | 303/448 [00:57<00:26,  5.49it/s, ce=0.3057, clp=0.0000, con=0.0000, loss=0.3057]
[Train]:  68%|██████▊   | 303/448 [00:57<00:26,  5.49it/s, ce=0.3070, clp=0.0000, con=0.0000, loss=0.3070]
[Train]:  68%|██████▊   | 304/448 [00:57<00:27,  5.33it/s, ce=0.3070, clp=0.0000, con=0.0000, loss=0.3070]
[Train]:  68%|██████▊   | 304/448 [00:57<00:27,  5.33it/s, ce=0.3070, clp=0.0000, con=0.0000, loss=0.3070]
[Train]:  68%|██████▊   | 305/448 [00:57<00:25,  5.53it/s, ce=0.3070, clp=0.0000, con=0.0000, loss=0.3070]
[Train]:  68%|██████▊   | 305/448 [00:57<00:25,  5.53it/s, ce=0.3073, clp=0.0000, con=0.0000, loss=0.3073]
[Train]:  68%|██████▊   | 306/448 [00:57<00:26,  5.39it/s, ce=0.3073, clp=0.0000, con=0.0000, loss=0.3073]
[Train]:  68%|██████▊   | 306/448 [00:57<00:26,  5.39it/s, ce=0.3068, clp=0.0000, con=0.0000, loss=0.3068]
[Train]:  69%|██████▊   | 307/448 [00:57<00:25,  5.52it/s, ce=0.3068, clp=0.0000, con=0.0000, loss=0.3068]
[Train]:  69%|██████▊   | 307/448 [00:58<00:25,  5.52it/s, ce=0.3062, clp=0.0000, con=0.0000, loss=0.3062]
[Train]:  69%|██████▉   | 308/448 [00:58<00:26,  5.37it/s, ce=0.3062, clp=0.0000, con=0.0000, loss=0.3062]
[Train]:  69%|██████▉   | 308/448 [00:58<00:26,  5.37it/s, ce=0.3055, clp=0.0000, con=0.0000, loss=0.3055]
[Train]:  69%|██████▉   | 309/448 [00:58<00:25,  5.53it/s, ce=0.3055, clp=0.0000, con=0.0000, loss=0.3055]
[Train]:  69%|██████▉   | 309/448 [00:58<00:25,  5.53it/s, ce=0.3057, clp=0.0000, con=0.0000, loss=0.3057]
[Train]:  69%|██████▉   | 310/448 [00:58<00:25,  5.41it/s, ce=0.3057, clp=0.0000, con=0.0000, loss=0.3057]
[Train]:  69%|██████▉   | 310/448 [00:58<00:25,  5.41it/s, ce=0.3053, clp=0.0000, con=0.0000, loss=0.3053]
[Train]:  69%|██████▉   | 311/448 [00:58<00:24,  5.53it/s, ce=0.3053, clp=0.0000, con=0.0000, loss=0.3053]
[Train]:  69%|██████▉   | 311/448 [00:58<00:24,  5.53it/s, ce=0.3048, clp=0.0000, con=0.0000, loss=0.3048]
[Train]:  70%|██████▉   | 312/448 [00:58<00:25,  5.35it/s, ce=0.3048, clp=0.0000, con=0.0000, loss=0.3048]
[Train]:  70%|██████▉   | 312/448 [00:59<00:25,  5.35it/s, ce=0.3051, clp=0.0000, con=0.0000, loss=0.3051]
[Train]:  70%|██████▉   | 313/448 [00:59<00:24,  5.45it/s, ce=0.3051, clp=0.0000, con=0.0000, loss=0.3051]
[Train]:  70%|██████▉   | 313/448 [00:59<00:24,  5.45it/s, ce=0.3061, clp=0.0000, con=0.0000, loss=0.3061]
[Train]:  70%|███████   | 314/448 [00:59<00:25,  5.32it/s, ce=0.3061, clp=0.0000, con=0.0000, loss=0.3061]
[Train]:  70%|███████   | 314/448 [00:59<00:25,  5.32it/s, ce=0.3059, clp=0.0000, con=0.0000, loss=0.3059]
[Train]:  70%|███████   | 315/448 [00:59<00:24,  5.45it/s, ce=0.3059, clp=0.0000, con=0.0000, loss=0.3059]
[Train]:  70%|███████   | 315/448 [00:59<00:24,  5.45it/s, ce=0.3054, clp=0.0000, con=0.0000, loss=0.3054]
[Train]:  71%|███████   | 316/448 [00:59<00:24,  5.32it/s, ce=0.3054, clp=0.0000, con=0.0000, loss=0.3054]
[Train]:  71%|███████   | 316/448 [00:59<00:24,  5.32it/s, ce=0.3058, clp=0.0000, con=0.0000, loss=0.3058]
[Train]:  71%|███████   | 317/448 [00:59<00:24,  5.46it/s, ce=0.3058, clp=0.0000, con=0.0000, loss=0.3058]
[Train]:  71%|███████   | 317/448 [00:59<00:24,  5.46it/s, ce=0.3056, clp=0.0000, con=0.0000, loss=0.3056]
[Train]:  71%|███████   | 318/448 [00:59<00:24,  5.36it/s, ce=0.3056, clp=0.0000, con=0.0000, loss=0.3056]
[Train]:  71%|███████   | 318/448 [01:00<00:24,  5.36it/s, ce=0.3050, clp=0.0000, con=0.0000, loss=0.3050]
[Train]:  71%|███████   | 319/448 [01:00<00:23,  5.53it/s, ce=0.3050, clp=0.0000, con=0.0000, loss=0.3050]
[Train]:  71%|███████   | 319/448 [01:00<00:23,  5.53it/s, ce=0.3051, clp=0.0000, con=0.0000, loss=0.3051]
[Train]:  71%|███████▏  | 320/448 [01:00<00:23,  5.41it/s, ce=0.3051, clp=0.0000, con=0.0000, loss=0.3051]
[Train]:  71%|███████▏  | 320/448 [01:00<00:23,  5.41it/s, ce=0.3062, clp=0.0000, con=0.0000, loss=0.3062]
[Train]:  72%|███████▏  | 321/448 [01:00<00:22,  5.53it/s, ce=0.3062, clp=0.0000, con=0.0000, loss=0.3062]
[Train]:  72%|███████▏  | 321/448 [01:00<00:22,  5.53it/s, ce=0.3058, clp=0.0000, con=0.0000, loss=0.3058]
[Train]:  72%|███████▏  | 322/448 [01:00<00:23,  5.39it/s, ce=0.3058, clp=0.0000, con=0.0000, loss=0.3058]
[Train]:  72%|███████▏  | 322/448 [01:00<00:23,  5.39it/s, ce=0.3066, clp=0.0000, con=0.0000, loss=0.3066]
[Train]:  72%|███████▏  | 323/448 [01:00<00:22,  5.55it/s, ce=0.3066, clp=0.0000, con=0.0000, loss=0.3066]
[Train]:  72%|███████▏  | 323/448 [01:01<00:22,  5.55it/s, ce=0.3068, clp=0.0000, con=0.0000, loss=0.3068]
[Train]:  72%|███████▏  | 324/448 [01:01<00:23,  5.36it/s, ce=0.3068, clp=0.0000, con=0.0000, loss=0.3068]
[Train]:  72%|███████▏  | 324/448 [01:01<00:23,  5.36it/s, ce=0.3065, clp=0.0000, con=0.0000, loss=0.3065]
[Train]:  73%|███████▎  | 325/448 [01:01<00:22,  5.46it/s, ce=0.3065, clp=0.0000, con=0.0000, loss=0.3065]
[Train]:  73%|███████▎  | 325/448 [01:01<00:22,  5.46it/s, ce=0.3060, clp=0.0000, con=0.0000, loss=0.3060]
[Train]:  73%|███████▎  | 326/448 [01:01<00:23,  5.29it/s, ce=0.3060, clp=0.0000, con=0.0000, loss=0.3060]
[Train]:  73%|███████▎  | 326/448 [01:01<00:23,  5.29it/s, ce=0.3067, clp=0.0000, con=0.0000, loss=0.3067]
[Train]:  73%|███████▎  | 327/448 [01:01<00:22,  5.44it/s, ce=0.3067, clp=0.0000, con=0.0000, loss=0.3067]
[Train]:  73%|███████▎  | 327/448 [01:01<00:22,  5.44it/s, ce=0.3071, clp=0.0000, con=0.0000, loss=0.3071]
[Train]:  73%|███████▎  | 328/448 [01:01<00:22,  5.34it/s, ce=0.3071, clp=0.0000, con=0.0000, loss=0.3071]
